,time_slot,day_of_week,T,RH,AH,PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),true_label,given_label,true_error
4303,night,monday,24.8,40.1,1.2378,666.0,954.0,1288.0,480.0,-0.7864488050915732,-0.8669269796059942,0
4304,night,monday,24.3,42.9,1.2906,562.0,1106.0,1224.0,400.0,-1.064908898363155,-1.17330887123647,0
4305,night,monday,24.0,45.5,1.3404,504.0,1250.0,1204.0,385.0,-1.1345239216810503,-1.3013490647536838,0
4307,morning,monday,23.5,49.1,1.3991,580.0,1076.0,1271.0,516.0,-1.204138944998946,-0.999540037177394,0
4308,morning,monday,23.7,49.2,1.4195,660.0,938.0,1342.0,728.0,-0.9952938750452596,-0.7160224658178493,0
4309,morning,monday,23.6,49.6,1.4247,890.0,728.0,1546.0,1035.0,-0.2295286185484095,0.0430729671770607,0
4310,morning,monday,24.3,45.4,1.365,921.0,716.0,1534.0,988.0,-0.1599135952305142,-0.0666757701234081,0
4311,morning,monday,26.3,38.3,1.2932,898.0,749.0,1470.0,977.0,-0.2991436418663051,-0.2404446041824839,0
4312,morning,monday,27.6,34.2,1.2464,800.0,843.0,1372.0,778.0,-0.5776037351378869,-0.6108465925715667,0
4313,morning,monday,29.2,29.1,1.1586,840.0,827.0,1390.0,736.0,-0.5079887118199915,-0.6108465925715667,0
4314,morning,monday,29.2,28.6,1.1423,777.0,880.0,1333.0,632.0,-0.5776037351378869,-0.7663239704138977,0
4315,afternoon,monday,29.4,28.3,1.1434,814.0,850.0,1369.0,689.0,-0.5079887118199915,-0.6702938252759874,0
4316,afternoon,monday,29.8,28.0,1.1558,781.0,889.0,1356.0,641.0,-0.6472187584557824,-0.7205953298720356,0
4317,afternoon,monday,30.1,26.7,1.1217,814.0,854.0,1385.0,703.0,-0.5776037351378869,-0.6565752331134287,0
4318,afternoon,monday,30.1,27.2,1.1406,843.0,840.0,1394.0,765.0,-0.4383736885020959,-0.5239621755420287,0
4319,afternoon,monday,29.6,27.5,1.1229,1039.0,699.0,1586.0,923.0,0.1185464980410675,-0.0895400903943392,0
4320,evening,monday,29.6,27.7,1.1278,1101.0,663.0,1632.0,1057.0,0.3273915679947541,0.0156357828519435,0
4321,evening,monday,28.0,30.1,1.1226,1101.0,647.0,1669.0,1105.0,0.5362366379484403,0.1025201998814814,0
4322,evening,monday,26.8,33.8,1.1723,921.0,731.0,1490.0,897.0,-0.2295286185484095,-0.3639119336455115,0
4323,evening,monday,25.7,35.8,1.16,787.0,856.0,1342.0,723.0,-0.5776037351378869,-0.7251681939262218,0
4324,night,monday,25.4,35.2,1.1255,804.0,835.0,1365.0,740.0,-0.5776037351378869,-0.7388867860887804,0
4325,night,monday,25.0,37.3,1.1614,752.0,889.0,1310.0,687.0,-0.6472187584557824,-0.8166254750099459,0
4326,night,tuesday,24.6,40.5,1.2362,774.0,859.0,1352.0,644.0,-0.6472187584557824,-0.6611480971676149,0
4327,night,tuesday,24.2,43.8,1.3057,653.0,973.0,1272.0,497.0,-0.925678851727364,-1.017831493394139,0
4328,night,tuesday,24.0,43.7,1.2876,634.0,1012.0,1258.0,525.0,-1.064908898363155,-1.2053189196157734,0
4329,night,tuesday,21.9,48.3,1.2522,687.0,955.0,1260.0,726.0,-1.064908898363155,-1.1641631431280977,0
4330,night,tuesday,22.4,47.2,1.2593,735.0,876.0,1308.0,783.0,-1.064908898363155,-1.0498415417734424,0
4331,morning,tuesday,22.9,46.5,1.2861,711.0,936.0,1310.0,741.0,-0.9952938750452596,-1.045268677719256,0
4332,morning,tuesday,23.1,47.0,1.3122,888.0,776.0,1485.0,1040.0,-0.5776037351378869,-0.4325048944583046,0
4333,morning,tuesday,23.7,46.2,1.3376,1113.0,628.0,1719.0,1324.0,0.2577765446768585,0.536942285029171,0
4334,morning,tuesday,25.8,41.9,1.3688,1350.0,529.0,1957.0,1486.0,0.8843117545379177,0.916490001526626,0
4335,morning,tuesday,27.3,38.3,1.3669,983.0,703.0,1546.0,1079.0,-0.0206835485947231,-0.1352687309362012,0
4336,morning,tuesday,31.0,29.1,1.2885,993.0,705.0,1539.0,1081.0,0.0489314747231723,-0.0300928576899185,0
4337,morning,tuesday,31.6,25.5,1.1638,898.0,787.0,1412.0,806.0,-0.2991436418663051,-0.5468264958129597,0
4338,morning,tuesday,32.5,21.2,1.0173,980.0,755.0,1465.0,825.0,-0.0206835485947231,-0.4690878068917943,0
4339,afternoon,tuesday,31.7,20.5,0.9428,1005.0,752.0,1439.0,907.0,0.0489314747231723,-0.5696908160838908,0
4340,afternoon,tuesday,31.5,21.5,0.9768,893.0,828.0,1374.0,768.0,-0.5079887118199915,-0.7434596501429667,0
4341,afternoon,tuesday,31.6,20.8,0.9562,862.0,851.0,1293.0,697.0,-0.5079887118199915,-0.8760727077143666,0
4342,afternoon,tuesday,32.4,19.4,0.9279,940.0,820.0,1380.0,728.0,-0.3687586651842005,-0.6977310096011046,0
4343,afternoon,tuesday,31.7,20.3,0.9336,1021.0,747.0,1451.0,786.0,0.1185464980410675,-0.3364747493203943,0
4344,evening,tuesday,31.1,21.0,0.9337,1181.0,653.0,1604.0,1028.0,0.8146967312200221,0.0430729671770607,0
4345,evening,tuesday,28.9,25.4,0.9933,1294.0,579.0,1744.0,1317.0,1.3716169177631856,0.4317664117828882,0
4346,evening,tuesday,27.4,30.8,1.1112,1159.0,597.0,1653.0,1290.0,0.8146967312200221,0.2808618979947435,0
4347,evening,tuesday,26.3,34.1,1.1453,1019.0,668.0,1554.0,1165.0,0.0489314747231723,-0.1032586825568978,0
4368,evening,wednesday,32.4,19.8,0.9484,1266.0,926.0,1441.0,1543.0,1.3020018944452905,0.980510098285233,0
4369,evening,wednesday,29.9,22.3,0.9235,1406.0,824.0,1582.0,1678.0,1.7893070576705588,1.245736213428033,0
4370,evening,wednesday,28.2,24.8,0.936,1241.0,873.0,1463.0,1431.0,1.1627718478094993,0.6558367504380124,0
4371,evening,wednesday,26.8,28.9,1.0019,1174.0,874.0,1481.0,1413.0,0.4666216146305448,0.5049322366498675,0
4372,night,wednesday,25.1,32.3,1.0131,1138.0,862.0,1481.0,1419.0,0.3273915679947541,0.5277965569207986,0
4373,night,wednesday,25.4,30.5,0.9722,999.0,984.0,1361.0,1145.0,-0.0902985719126186,-0.0483843139066633,0
4374,night,thursday,24.9,28.3,0.8775,879.0,1114.0,1261.0,960.0,-0.5079887118199915,-0.5102435833794702,0
4375,night,thursday,23.2,30.5,0.8558,873.0,1088.0,1258.0,949.0,-0.6472187584557824,-0.597128000409008,0
4376,night,thursday,22.3,33.6,0.8959,698.0,1254.0,1157.0,819.0,-1.064908898363155,-1.150444550965539,0
4377,night,thursday,23.0,33.0,0.9184,606.0,1370.0,1131.0,745.0,-1.2737539683168413,-1.3562234334039185,0
4378,night,thursday,21.4,35.7,0.8982,605.0,1366.0,1132.0,725.0,-1.3433689916347369,-1.3928063458374078,0
4379,morning,thursday,21.7,33.4,0.8545,631.0,1327.0,1108.0,710.0,-1.204138944998946,-1.3607962974581045,0
4380,morning,thursday,20.3,35.5,0.8342,760.0,1224.0,1213.0,806.0,-1.064908898363155,-1.0132586293399528,0
4381,morning,thursday,19.7,37.5,0.8501,1246.0,798.0,1574.0,1416.0,0.6058516612663358,0.4089020915119572,0
4382,morning,thursday,21.0,35.6,0.8736,1335.0,724.0,1681.0,1521.0,0.7450817079021269,0.8158869923345295,0
4383,morning,thursday,25.0,28.9,0.9025,1333.0,741.0,1691.0,1605.0,0.9539267778558131,1.1176960199108192,0
4384,morning,thursday,31.0,21.9,0.9708,1292.0,800.0,1626.0,1481.0,0.6754666845842314,0.7610126236842951,0
4385,morning,thursday,34.9,18.5,1.0189,1142.0,907.0,1490.0,1188.0,0.0489314747231723,0.2076960731277641,0
4386,morning,thursday,37.1,15.0,0.9297,1071.0,1006.0,1380.0,940.0,-0.2991436418663051,-0.2587360603992288,0
4387,afternoon,thursday,35.0,17.3,0.9542,1083.0,971.0,1430.0,986.0,-0.0902985719126186,-0.0666757701234081,0
4388,afternoon,thursday,35.1,17.5,0.9733,1185.0,873.0,1522.0,1162.0,0.2577765446768585,0.225987529344509,0
4389,afternoon,thursday,35.4,16.6,0.9385,1149.0,924.0,1473.0,1047.0,0.188161521358963,0.1711131606942745,0
4390,afternoon,thursday,38.4,13.8,0.9221,1186.0,878.0,1500.0,1180.0,0.5362366379484403,0.2534247136696262,0
4391,afternoon,thursday,37.6,14.5,0.9277,1370.0,794.0,1689.0,1399.0,1.4412319410810814,0.934781457743371,0
4392,evening,thursday,35.2,16.6,0.9242,1605.0,660.0,1920.0,2321.0,2.276612220895827,1.4377965037038536,0
4393,evening,thursday,31.2,25.5,1.1379,1360.0,704.0,1768.0,1894.0,1.5108469643989766,0.9988015545019778,0
4394,evening,thursday,29.3,30.7,1.229,1197.0,763.0,1688.0,1606.0,1.0235418011737087,0.8616156328763916,0
4395,evening,thursday,28.3,30.1,1.1392,1015.0,845.0,1470.0,1297.0,-0.0902985719126186,0.0567915593396193,0
4396,night,thursday,27.4,31.5,1.133,1024.0,831.0,1452.0,1182.0,-0.4383736885020959,-0.0986858185027116,0
4397,night,thursday,26.2,35.7,1.1929,950.0,876.0,1434.0,1138.0,-0.4383736885020959,-0.1352687309362012,0
4398,night,friday,25.2,38.1,1.2049,871.0,950.0,1393.0,972.0,-0.6472187584557824,-0.3639119336455115,0
4399,night,friday,24.4,39.1,1.1784,787.0,1035.0,1350.0,799.0,-0.7864488050915732,-0.6474295050050564,0
4400,night,friday,23.7,39.1,1.1289,680.0,1175.0,1251.0,630.0,-1.1345239216810503,-1.0498415417734424,0
4401,night,friday,24.2,38.5,1.1491,638.0,1219.0,1213.0,586.0,-1.1345239216810503,-1.1047159104236768,0
4402,night,friday,24.5,38.5,1.1688,644.0,1162.0,1218.0,629.0,-1.204138944998946,-1.1184345025862354,0
4403,morning,friday,22.4,43.5,1.1624,689.0,1134.0,1250.0,709.0,-1.1345239216810503,-0.9858214450148356,0
4404,morning,friday,22.3,43.8,1.1631,786.0,1018.0,1306.0,858.0,-0.9952938750452596,-0.8120526109557598,0
4405,morning,friday,21.4,45.8,1.1515,1163.0,762.0,1606.0,1300.0,0.188161521358963,0.4500578679996331,0
4406,morning,friday,22.9,41.3,1.1383,1511.0,587.0,1975.0,1676.0,1.3716169177631856,1.4012135912703638,0
4407,morning,friday,26.6,30.3,1.0378,1233.0,739.0,1594.0,1384.0,0.6058516612663358,0.5323694209749847,0
4408,morning,friday,30.3,23.0,0.977,1076.0,871.0,1457.0,1125.0,-0.0902985719126186,-0.0803943622859667,0
4409,morning,friday,32.8,18.9,0.9234,1170.0,867.0,1523.0,1189.0,0.2577765446768585,0.1116659279898538,0
4410,morning,friday,34.3,17.7,0.9416,1161.0,866.0,1499.0,1088.0,0.188161521358963,0.0064900547435711,0
4411,afternoon,friday,33.3,18.9,0.9536,1168.0,858.0,1492.0,1118.0,0.3273915679947541,0.1665402966400883,0
4412,afternoon,friday,33.0,20.1,0.9959,1070.0,907.0,1423.0,924.0,-0.1599135952305142,-0.1124044106652702,0
4413,afternoon,friday,33.6,19.6,1.0029,1056.0,908.0,1406.0,935.0,-0.0206835485947231,-0.1535601871529461,0
4414,afternoon,friday,34.9,18.4,1.0106,1098.0,882.0,1450.0,1009.0,0.2577765446768585,-0.0026556733648012,0
4415,afternoon,friday,33.4,20.3,1.027,1125.0,846.0,1511.0,1016.0,0.3970065913126496,0.1619674325859021,0
4416,evening,friday,31.6,22.7,1.041,1194.0,797.0,1599.0,1188.0,0.8146967312200221,0.4592035961080055,0
4417,evening,friday,29.2,26.9,1.0709,1221.0,755.0,1599.0,1290.0,0.7450817079021269,0.4912136444873089,0
4418,evening,friday,27.7,30.1,1.0991,1082.0,824.0,1478.0,1130.0,0.3273915679947541,0.11623879204404,0
4419,evening,friday,27.1,31.0,1.0991,908.0,932.0,1354.0,880.0,-0.5079887118199915,-0.4279320304041184,0
4420,night,friday,26.0,33.4,1.1071,946.0,886.0,1391.0,996.0,-0.3687586651842005,-0.2175802839115529,0
4421,night,friday,25.1,35.7,1.1222,951.0,880.0,1393.0,1054.0,-0.2991436418663051,-0.1261230028278288,0
4422,night,saturday,24.3,38.5,1.1525,994.0,829.0,1429.0,1081.0,-0.3687586651842005,-0.1535601871529461,0
4480,morning,monday,25.4,53.0,1.6963,1251.0,609.0,1890.0,1588.0,0.6754666845842314,1.1954347088319843,0
4481,morning,monday,30.0,41.6,1.7324,1190.0,655.0,1825.0,1482.0,0.5362366379484403,0.957645778014302,0
4482,morning,monday,32.6,34.8,1.6872,1246.0,639.0,1907.0,1458.0,0.6058516612663358,1.0765402434231433,0
4483,afternoon,monday,32.2,34.2,1.6145,1236.0,649.0,1869.0,1356.0,0.6058516612663358,0.8981985453098813,0
4484,afternoon,monday,32.1,33.5,1.569,1069.0,737.0,1653.0,1100.0,0.0489314747231723,0.2122689371819504,0
4485,afternoon,monday,32.6,31.8,1.5361,1026.0,773.0,1623.0,1212.0,-0.0902985719126186,0.1985503450193917,0
4486,afternoon,monday,35.2,25.2,1.4111,1145.0,735.0,1676.0,1049.0,0.1185464980410675,0.2808618979947435,0
4487,afternoon,monday,34.3,24.7,1.3154,1254.0,693.0,1735.0,1149.0,0.6754666845842314,0.5963895177335917,0
4489,evening,monday,29.0,36.6,1.4452,1684.0,494.0,2289.0,1716.0,2.83353240743899,2.1008617915608534,0
4490,evening,monday,27.1,42.2,1.4949,1471.0,542.0,2064.0,1600.0,1.7893070576705588,1.40578645532455,0
4491,evening,monday,26.1,46.4,1.5445,1295.0,593.0,1883.0,1592.0,0.6058516612663358,0.9439271858517432,0
4492,night,monday,25.1,49.4,1.548,1136.0,648.0,1782.0,1491.0,-0.0206835485947231,0.427193547728702,0
4493,night,monday,26.0,46.4,1.5375,853.0,843.0,1499.0,1084.0,-0.7864488050915732,-0.441650622566677,0
4494,night,tuesday,24.7,49.2,1.5116,794.0,896.0,1456.0,1007.0,-0.925678851727364,-0.706876737709477,0
4495,night,tuesday,24.8,49.0,1.5092,708.0,1005.0,1382.0,823.0,-0.9952938750452596,-1.0041129012315804,0
4535,afternoon,wednesday,26.9,53.1,1.8557,1220.0,624.0,1929.0,1319.0,0.8146967312200221,0.8616156328763916,0
4536,evening,wednesday,26.5,50.8,1.7334,1519.0,493.0,2265.0,1649.0,2.7639173841210947,1.9911130542603843,0
4537,evening,wednesday,25.1,55.8,1.7511,1593.0,469.0,2409.0,1686.0,3.181607524028468,2.1054346556150394,1
4538,evening,wednesday,23.9,58.9,1.7276,1299.0,580.0,2016.0,1380.0,1.5804619877168724,0.9210628655808124,0
4539,evening,wednesday,23.1,62.8,1.7562,946.0,767.0,1635.0,1079.0,-0.1599135952305142,-0.1672787793155047,0
4540,night,wednesday,22.1,67.3,1.7671,989.0,752.0,1724.0,1096.0,-0.2295286185484095,0.0750830155563642,0
4541,night,wednesday,22.1,66.5,1.7441,923.0,769.0,1640.0,1049.0,-0.4383736885020959,-0.3227561571578357,0
4542,night,thursday,21.1,70.1,1.7366,925.0,772.0,1649.0,1161.0,-0.3687586651842005,-0.2312988760741115,0
4543,night,thursday,21.9,67.1,1.7394,753.0,934.0,1496.0,865.0,-0.925678851727364,-0.9126556201478564,0
4544,night,thursday,21.7,67.4,1.7262,623.0,1107.0,1421.0,768.0,-1.1345239216810503,-1.177881735290656,0
4545,night,thursday,20.2,73.8,1.7229,725.0,962.0,1485.0,845.0,-0.9952938750452596,-0.8943641639311114,0
4546,night,thursday,19.1,76.0,1.6668,738.0,936.0,1471.0,843.0,-1.064908898363155,-0.9766757169064632,0
4547,morning,thursday,19.4,75.4,1.6802,840.0,844.0,1562.0,964.0,-0.8560638284094687,-0.6154194566257528,0
4548,morning,thursday,19.7,74.4,1.6829,982.0,740.0,1699.0,1065.0,-0.5079887118199915,-0.2038616917489943,0
4549,morning,thursday,19.9,74.3,1.7083,1387.0,544.0,2140.0,1467.0,1.4412319410810814,1.4835251442457156,0
4550,morning,thursday,20.4,72.8,1.7198,1430.0,512.0,2194.0,1510.0,1.3716169177631856,1.4149321834329225,0
4551,morning,thursday,21.6,67.7,1.7254,1341.0,549.0,2033.0,1518.0,1.0235418011737087,1.1634246604526812,0
4552,morning,thursday,22.9,59.1,1.633,1083.0,695.0,1758.0,1276.0,0.2577765446768585,0.2762890339405572,0
4553,morning,thursday,18.7,73.1,1.5608,850.0,888.0,1505.0,873.0,-0.5776037351378869,-0.5879822723006356,0
4554,morning,thursday,21.1,58.3,1.4444,979.0,798.0,1580.0,958.0,-0.2991436418663051,-0.4096405741873736,0
4555,afternoon,thursday,23.3,47.1,1.3281,1039.0,771.0,1609.0,1076.0,-0.0206835485947231,-0.3044647009410908,0
4556,afternoon,thursday,22.9,47.9,1.3208,972.0,834.0,1514.0,952.0,-0.2991436418663051,-0.4828063990543529,0
4557,afternoon,thursday,23.3,46.2,1.301,985.0,816.0,1524.0,977.0,-0.1599135952305142,-0.4096405741873736,0
4558,afternoon,thursday,23.7,45.4,1.315,1048.0,772.0,1574.0,1059.0,0.1185464980410675,-0.2130074198573667,0
4559,afternoon,thursday,23.8,46.1,1.3373,1231.0,659.0,1745.0,1199.0,0.8146967312200221,0.2579975777238124,0
4560,evening,thursday,23.0,49.3,1.3689,1263.0,640.0,1790.0,1212.0,0.9539267778558131,0.2579975777238124,0
4561,evening,thursday,21.9,53.1,1.3787,1227.0,658.0,1800.0,1193.0,1.0235418011737087,0.2442789855612538,0
4562,evening,thursday,21.3,54.8,1.3742,1110.0,725.0,1641.0,1105.0,0.5362366379484403,-0.084967226340153,0
4563,evening,thursday,21.2,55.2,1.3699,955.0,845.0,1528.0,926.0,-0.0902985719126186,-0.5193893114878425,0
4564,night,thursday,21.4,54.8,1.3813,964.0,858.0,1560.0,1231.0,-0.1599135952305142,-0.6611480971676149,0
4565,night,thursday,20.8,57.2,1.3925,922.0,906.0,1488.0,995.0,-0.4383736885020959,-0.6474295050050564,0
4566,night,friday,21.3,55.8,1.3974,1005.0,874.0,1633.0,1094.0,-0.7168337817736777,-0.7617511063597114,0
4567,night,friday,21.4,52.1,1.3125,817.0,1022.0,1408.0,774.0,-0.925678851727364,-1.264766152320194,0
4568,night,friday,20.6,56.6,1.3583,667.0,1162.0,1295.0,558.0,-1.1345239216810503,-1.43853498637927,0
4569,night,friday,20.0,59.1,1.3694,585.0,1305.0,1266.0,510.0,-1.204138944998946,-1.5254194034088078,0
4570,night,friday,19.7,61.9,1.4017,521.0,1451.0,1247.0,471.0,-1.2737539683168413,-1.639741004763463,0
4571,morning,friday,19.6,59.1,1.3346,528.0,1472.0,1234.0,471.0,-1.2737539683168413,-1.6260224126009044,0
4572,morning,friday,19.8,56.7,1.2941,598.0,1336.0,1278.0,529.0,-1.1345239216810503,-1.4202435301625251,0
4573,morning,friday,20.2,55.6,1.3043,1136.0,737.0,1708.0,1114.0,0.188161521358963,0.1665402966400883,0
4574,morning,friday,19.7,57.8,1.3112,965.0,854.0,1544.0,987.0,0.0489314747231723,-0.3410476133745805,0
4575,morning,friday,20.2,53.1,1.2442,845.0,979.0,1398.0,851.0,-0.5079887118199915,-0.8440626593350632,0
4576,morning,friday,22.0,47.0,1.2259,881.0,932.0,1417.0,901.0,-0.3687586651842005,-0.6840124174385459,0
4577,morning,friday,23.5,41.6,1.1884,926.0,902.0,1460.0,949.0,-0.3687586651842005,-0.729741057980408,0
4578,morning,friday,22.8,41.8,1.1417,940.0,889.0,1441.0,855.0,-0.3687586651842005,-0.6794395533843598,0
4579,afternoon,friday,23.4,40.4,1.15,1004.0,832.0,1490.0,911.0,-0.0206835485947231,-0.4873792631085391,0
4580,afternoon,friday,23.2,42.8,1.2017,828.0,988.0,1357.0,672.0,-0.7168337817736777,-0.994967173123208,0
4581,afternoon,friday,23.6,43.2,1.2433,956.0,872.0,1476.0,826.0,-0.3687586651842005,-0.5513993598671459,0
4582,afternoon,friday,23.9,40.8,1.1937,1068.0,798.0,1556.0,988.0,0.188161521358963,-0.1809973714780633,0
4583,afternoon,friday,23.6,42.8,1.23,1155.0,733.0,1660.0,1105.0,0.5362366379484403,0.1345302482607848,0
4584,evening,friday,23.2,43.3,1.2161,1143.0,741.0,1647.0,1089.0,0.3970065913126496,-0.0346657217441047,0
4585,evening,friday,22.8,42.5,1.1608,1178.0,733.0,1605.0,1077.0,0.6754666845842314,-0.130695866882015,0
4586,evening,friday,22.3,42.2,1.1209,977.0,872.0,1448.0,923.0,0.0489314747231723,-0.5468264958129597,0
4587,evening,friday,22.1,43.0,1.1271,852.0,978.0,1344.0,824.0,-0.4383736885020959,-0.8029068828473873,0
4588,night,friday,22.2,42.7,1.1237,790.0,1046.0,1317.0,717.0,-0.6472187584557824,-0.9263742123104148,0
4589,night,friday,22.1,42.8,1.1265,826.0,1021.0,1331.0,734.0,-0.5776037351378869,-0.839489795280877,0
4590,night,saturday,22.1,43.5,1.1443,844.0,978.0,1365.0,776.0,-0.5079887118199915,-0.7983340187932011,0
4591,night,saturday,21.5,45.6,1.1528,694.0,1153.0,1240.0,594.0,-0.8560638284094687,-1.2053189196157734,0
4592,night,saturday,21.1,44.5,1.098,664.0,1212.0,1215.0,518.0,-0.9952938750452596,-1.3653691615122907,0
4593,night,saturday,20.4,47.1,1.1178,616.0,1271.0,1189.0,496.0,-1.064908898363155,-1.4019520739457805,0
4595,morning,saturday,20.2,46.7,1.0899,609.0,1319.0,1190.0,468.0,-1.1345239216810503,-1.5345651315171802,0
4596,morning,saturday,20.1,47.8,1.1144,690.0,1183.0,1257.0,621.0,-0.925678851727364,-1.2601932882660078,0
4597,morning,saturday,20.0,50.7,1.1724,830.0,980.0,1371.0,757.0,-0.6472187584557824,-0.9035098920394838,0
4598,morning,saturday,20.7,49.7,1.197,765.0,1035.0,1317.0,712.0,-0.7168337817736777,-0.949238532581346,0
4599,morning,saturday,24.3,39.5,1.1842,895.0,892.0,1413.0,859.0,-0.3687586651842005,-0.5879822723006356,0
4600,morning,saturday,25.4,34.8,1.1119,838.0,949.0,1324.0,728.0,-0.5079887118199915,-0.8486355233892494,0
4601,morning,saturday,26.6,30.7,1.0501,776.0,1024.0,1274.0,640.0,-0.6472187584557824,-0.9858214450148356,0
4602,morning,saturday,27.7,28.1,1.0272,838.0,957.0,1319.0,680.0,-0.5079887118199915,-0.8257712031183183,0
4603,afternoon,saturday,27.6,28.7,1.0406,881.0,926.0,1339.0,704.0,-0.3687586651842005,-0.7205953298720356,0
4604,afternoon,saturday,27.6,29.2,1.0594,765.0,1017.0,1268.0,619.0,-0.7168337817736777,-1.0315500855566977,0
4605,afternoon,saturday,28.1,28.6,1.0715,779.0,1010.0,1278.0,583.0,-0.7168337817736777,-0.949238532581346,0
4606,afternoon,saturday,29.1,26.8,1.0648,781.0,994.0,1267.0,594.0,-0.5776037351378869,-0.839489795280877,0
4607,afternoon,saturday,28.4,28.3,1.0798,835.0,936.0,1338.0,700.0,-0.4383736885020959,-0.6017008644631943,0
4608,evening,saturday,26.6,32.1,1.102,947.0,832.0,1447.0,912.0,-0.0902985719126186,-0.2770275166159736,0
4609,evening,saturday,25.3,35.3,1.1262,1037.0,770.0,1512.0,1038.0,0.188161521358963,-0.0895400903943392,0
4610,evening,saturday,24.7,37.1,1.1397,946.0,827.0,1424.0,952.0,-0.0902985719126186,-0.3227561571578357,0
4611,evening,saturday,23.5,40.6,1.1588,879.0,885.0,1404.0,887.0,-0.4383736885020959,-0.5193893114878425,0
4612,night,saturday,22.8,43.4,1.1915,938.0,816.0,1456.0,1004.0,-0.2991436418663051,-0.3136104290494633,0
4613,night,saturday,22.2,47.9,1.2626,1055.0,707.0,1563.0,1221.0,0.2577765446768585,0.3677463150242814,0
4614,night,sunday,21.3,50.5,1.2652,996.0,754.0,1534.0,1177.0,0.0489314747231723,0.1756860247484607,0
4615,night,sunday,20.6,53.2,1.2742,862.0,850.0,1436.0,957.0,-0.5079887118199915,-0.6291380487883115,0
4616,night,sunday,19.6,56.6,1.2797,823.0,891.0,1415.0,853.0,-0.6472187584557824,-0.7800425625764563,0
4617,night,sunday,18.8,59.8,1.2847,890.0,854.0,1484.0,884.0,-0.6472187584557824,-0.7388867860887804,0
4618,night,sunday,18.8,59.5,1.2758,699.0,1012.0,1339.0,736.0,-0.8560638284094687,-1.283057608536939,0
4619,morning,sunday,19.3,57.0,1.2603,609.0,1169.0,1256.0,590.0,-1.1345239216810503,-1.5437108596255529,0
4620,morning,sunday,18.2,60.8,1.2567,644.0,1144.0,1289.0,655.0,-1.064908898363155,-1.369942025566477,0
4621,morning,sunday,16.8,66.8,1.2721,754.0,936.0,1351.0,854.0,-0.7864488050915732,-0.9583842606897184,0
4622,morning,sunday,18.6,60.0,1.2757,886.0,863.0,1451.0,953.0,-0.5776037351378869,-0.6474295050050564,0
4623,morning,sunday,22.2,48.0,1.2678,933.0,806.0,1465.0,1050.0,-0.2991436418663051,-0.3822033898622564,0
4624,morning,sunday,26.5,35.7,1.2149,1002.0,755.0,1536.0,1114.0,0.0489314747231723,-0.0758214982317805,0
4625,morning,sunday,30.0,28.5,1.1883,984.0,784.0,1485.0,1049.0,-0.0206835485947231,-0.1261230028278288,0
4626,morning,sunday,32.2,24.7,1.1696,1015.0,754.0,1508.0,996.0,0.0489314747231723,-0.0575300420150357,0
4627,afternoon,sunday,29.6,28.6,1.1628,1047.0,761.0,1549.0,841.0,-0.0902985719126186,-0.2358717401282977,0
