,true_error,time_slot,day_of_week,T,RH,AH,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S5(O3),true_label,given_label
3757,0,afternoon,thursday,25.8,44.8,1.4644,1505.0,1388.0,516.0,1503.0,1.291,1.3583
3758,0,afternoon,thursday,25.4,47.9,1.5346,1728.0,1683.0,419.0,1861.0,1.6624,1.624
3759,0,evening,thursday,24.6,50.0,1.5241,1673.0,1643.0,436.0,1781.0,1.6093,1.5512
3760,0,evening,thursday,23.6,54.4,1.5687,1636.0,1553.0,449.0,1745.0,1.4678,1.4626
3761,0,evening,thursday,22.6,59.5,1.6155,1468.0,1296.0,529.0,1590.0,1.2556,1.2731
3762,0,evening,thursday,22.1,61.3,1.6133,1180.0,997.0,677.0,1127.0,0.7428,1.0637
3763,0,night,thursday,22.1,61.3,1.6053,1138.0,938.0,700.0,1098.0,0.7693,1.03
3764,0,night,thursday,21.1,64.7,1.5956,1192.0,1004.0,665.0,1176.0,0.8047,1.0829
3765,0,night,friday,20.3,66.4,1.5591,1176.0,993.0,659.0,1178.0,0.8047,1.0795
3766,0,night,friday,19.4,69.3,1.5418,1137.0,967.0,687.0,1091.0,0.6543,1.0692
3767,0,night,friday,19.0,70.8,1.5417,1035.0,851.0,764.0,1002.0,0.6101,1.006
3768,0,night,friday,19.8,67.2,1.5322,904.0,655.0,968.0,824.0,0.4775,0.9105
3769,0,morning,friday,19.0,70.3,1.5308,966.0,726.0,872.0,892.0,0.5305,0.9414
3770,0,morning,friday,18.8,71.8,1.5372,1124.0,972.0,674.0,1092.0,0.6101,1.0767
3771,0,morning,friday,20.2,66.3,1.555,1348.0,1217.0,559.0,1413.0,0.8047,1.247
3772,0,morning,friday,20.8,64.3,1.563,1499.0,1501.0,469.0,1565.0,0.8577,1.4626
3773,0,morning,friday,22.3,59.3,1.5705,1427.0,1311.0,503.0,1594.0,1.008,1.3047
3774,0,morning,friday,23.2,56.6,1.5929,1473.0,1330.0,497.0,1677.0,1.1407,1.3102
3775,0,morning,friday,23.8,54.7,1.587,1440.0,1294.0,506.0,1616.0,1.2114,1.2903
3776,0,morning,friday,23.5,56.2,1.6048,1474.0,1326.0,485.0,1610.0,1.1849,1.3342
3777,0,afternoon,friday,23.9,54.4,1.5963,1485.0,1359.0,477.0,1614.0,1.1672,1.3768
3778,0,afternoon,friday,25.4,47.4,1.517,1306.0,1079.0,603.0,1286.0,0.9285,1.1454
3779,0,afternoon,friday,26.4,45.4,1.54,1464.0,1251.0,530.0,1487.0,1.2026,1.2724
3780,0,afternoon,friday,25.8,46.9,1.5375,1629.0,1466.0,458.0,1703.0,1.4944,1.4626
3781,0,afternoon,thursday,28.6,37.6,1.4468,1342.0,1157.0,572.0,1195.0,0.7693,1.1722
3782,0,afternoon,thursday,28.0,38.5,1.437,1623.0,1522.0,447.0,1618.0,0.9815,1.4489
3783,0,evening,thursday,25.2,45.8,1.4464,1576.0,1458.0,463.0,1637.0,1.0522,1.3899
3784,0,evening,thursday,24.0,50.6,1.4892,1747.0,1709.0,399.0,1876.0,1.1318,1.6275
3785,0,evening,thursday,23.2,54.7,1.5296,1757.0,1680.0,396.0,1959.0,1.0346,1.5656
3786,0,evening,thursday,22.3,57.1,1.5219,1331.0,1194.0,559.0,1477.0,0.8135,1.1777
3787,0,night,thursday,21.8,58.2,1.5036,1182.0,1016.0,658.0,1210.0,0.6455,1.0795
3788,0,night,thursday,20.9,61.3,1.4923,1162.0,1008.0,658.0,1160.0,0.5305,1.0685
3789,0,night,friday,20.6,62.0,1.4827,1147.0,964.0,668.0,1116.0,0.5305,1.0417
3790,0,night,friday,20.3,62.5,1.472,1040.0,836.0,762.0,974.0,0.4686,0.9772
3791,0,night,friday,20.5,62.1,1.4771,920.0,688.0,920.0,820.0,0.4156,0.9044
3792,0,night,friday,18.2,70.3,1.4498,954.0,731.0,865.0,839.0,0.3802,0.9339
3793,0,morning,friday,18.2,70.1,1.4552,981.0,790.0,817.0,898.0,0.4156,0.9545
3794,0,morning,friday,18.2,70.0,1.4519,1147.0,1009.0,653.0,1096.0,0.4421,1.0911
3795,0,morning,friday,19.4,66.5,1.4801,1606.0,1578.0,440.0,1786.0,0.7162,1.5141
3796,0,morning,friday,19.5,66.9,1.4999,1490.0,1424.0,465.0,1604.0,0.6632,1.396
3797,0,morning,friday,21.1,61.1,1.5056,1473.0,1409.0,483.0,1637.0,0.7693,1.3624
3798,0,morning,friday,23.2,54.7,1.5349,1582.0,1539.0,435.0,1827.0,1.1318,1.4702
3799,0,morning,friday,24.4,52.5,1.5807,1468.0,1323.0,496.0,1641.0,0.9285,1.3136
3800,0,morning,friday,26.4,45.8,1.553,1413.0,1285.0,518.0,1505.0,0.8931,1.293
3801,0,afternoon,friday,27.7,39.2,1.4356,1400.0,1331.0,520.0,1465.0,0.8842,1.3157
3802,0,afternoon,friday,28.0,39.6,1.4738,1361.0,1238.0,548.0,1368.0,0.8666,1.2395
3803,0,afternoon,friday,28.7,38.4,1.486,1389.0,1311.0,525.0,1748.0,0.8666,1.2669
3804,0,afternoon,friday,28.5,39.4,1.5147,1305.0,1167.0,586.0,1301.0,0.8666,1.1605
3805,0,afternoon,friday,28.4,39.8,1.5191,1354.0,1275.0,543.0,1338.0,0.7958,1.2354
3806,0,evening,friday,26.4,45.9,1.5572,1352.0,1296.0,534.0,1337.0,0.7428,1.2676
3807,0,evening,friday,25.2,49.5,1.5665,1472.0,1327.0,497.0,1516.0,0.8931,1.3013
3808,0,evening,friday,24.9,50.9,1.5856,1412.0,1256.0,525.0,1435.0,0.8666,1.234
3809,0,evening,friday,24.6,52.2,1.5951,1221.0,1061.0,619.0,1178.0,0.672,1.109
3810,0,night,friday,24.0,54.4,1.6049,1230.0,990.0,652.0,1111.0,0.6278,1.0705
3811,0,night,friday,23.8,56.1,1.6298,1247.0,961.0,666.0,1112.0,0.6278,1.0774
3812,0,night,saturday,22.3,60.6,1.608,1217.0,975.0,665.0,1109.0,0.5836,1.0747
3813,0,night,saturday,21.9,61.5,1.5967,1158.0,923.0,673.0,1072.0,0.5482,1.0431
3814,0,night,saturday,21.1,64.5,1.594,1150.0,871.0,697.0,1030.0,0.5129,1.0314
3815,0,night,saturday,21.3,63.9,1.5951,1062.0,770.0,780.0,922.0,0.4244,0.9957
3816,0,morning,saturday,20.8,66.7,1.6201,1157.0,890.0,681.0,1054.0,0.4686,1.0637
3817,0,morning,saturday,20.6,67.5,1.621,1167.0,907.0,681.0,1082.0,0.4863,1.063
3818,0,morning,saturday,20.9,66.3,1.6165,1403.0,1229.0,523.0,1365.0,0.5571,1.2855
3819,0,morning,saturday,21.5,63.7,1.6186,1453.0,1298.0,489.0,1497.0,0.6101,1.3322
3820,0,morning,saturday,23.7,56.0,1.6238,1455.0,1260.0,502.0,1540.0,0.7428,1.2827
3821,0,morning,saturday,26.0,48.2,1.598,1512.0,1282.0,498.0,1554.0,0.84,1.304
3822,0,morning,saturday,28.5,42.4,1.6286,1331.0,1082.0,588.0,1252.0,0.7074,1.1598
3823,0,morning,saturday,28.1,45.3,1.6957,1472.0,1246.0,512.0,1455.0,0.7693,1.2862
3824,0,afternoon,saturday,29.0,43.9,1.7309,1430.0,1187.0,539.0,1339.0,0.8312,1.2443
3825,0,afternoon,saturday,28.9,44.3,1.7392,1264.0,1016.0,624.0,1062.0,0.672,1.133
3826,0,afternoon,saturday,29.6,42.3,1.7248,1378.0,1177.0,548.0,1266.0,0.8135,1.2189
3827,0,afternoon,saturday,29.4,42.9,1.7308,1377.0,1123.0,578.0,1223.0,0.8312,1.1784
3828,0,afternoon,saturday,28.7,45.1,1.7468,1527.0,1293.0,502.0,1469.0,0.9727,1.3095
3829,0,evening,saturday,27.0,51.2,1.7928,1573.0,1343.0,470.0,1553.0,0.9638,1.3665
3830,0,evening,saturday,26.5,52.7,1.7966,1674.0,1447.0,448.0,1689.0,1.0788,1.418
3831,0,evening,saturday,26.2,51.7,1.7334,1455.0,1218.0,535.0,1387.0,0.9461,1.2333
3832,0,evening,saturday,24.8,56.4,1.7447,1242.0,1022.0,630.0,1139.0,0.7339,1.1269
3833,0,night,saturday,24.9,56.0,1.7367,1181.0,935.0,701.0,960.0,0.5482,1.0747
3834,0,night,saturday,24.5,57.5,1.7433,1468.0,1155.0,565.0,1293.0,0.787,1.1935
3835,0,night,sunday,24.7,56.9,1.7438,1520.0,1217.0,552.0,1357.0,0.9108,1.2443
3836,0,night,sunday,23.9,59.2,1.7327,1203.0,1046.0,621.0,1103.0,0.6543,1.1426
3837,0,night,sunday,23.8,60.2,1.7515,1096.0,903.0,732.0,857.0,0.4598,1.0712
3838,0,night,sunday,22.8,64.0,1.7507,941.0,686.0,942.0,549.0,0.336,0.9655
3839,0,morning,sunday,22.2,65.6,1.7355,952.0,695.0,910.0,627.0,0.3449,0.9813
3840,0,morning,sunday,21.3,69.1,1.7275,1082.0,825.0,753.0,930.0,0.5217,1.0479
3841,0,morning,sunday,21.3,68.2,1.7127,1095.0,886.0,705.0,1001.0,0.4952,1.0808
3842,0,morning,sunday,22.2,65.2,1.7256,1049.0,826.0,765.0,917.0,0.451,1.0445
3843,0,morning,sunday,24.1,59.0,1.7449,1055.0,795.0,807.0,834.0,0.451,1.0259
3844,0,morning,sunday,24.3,61.6,1.8468,1074.0,767.0,814.0,796.0,0.5129,1.0225
3845,0,morning,sunday,24.8,59.6,1.8351,1229.0,941.0,680.0,1040.0,0.6013,1.1351
3846,0,morning,sunday,24.5,58.8,1.7838,1228.0,952.0,668.0,1110.0,0.7162,1.1138
3847,0,afternoon,sunday,21.0,76.8,1.8881,1107.0,807.0,768.0,836.0,0.6455,1.0616
3848,0,afternoon,sunday,19.8,78.0,1.7879,1031.0,732.0,872.0,704.0,0.6101,1.0136
3849,0,afternoon,sunday,19.4,80.5,1.7917,1155.0,804.0,815.0,773.0,0.7162,1.0369
3850,0,afternoon,sunday,19.6,79.1,1.7877,1131.0,841.0,784.0,811.0,0.7251,1.0513
3851,0,afternoon,sunday,20.8,73.1,1.7695,1143.0,890.0,744.0,848.0,0.6278,1.0836
3852,0,evening,sunday,21.1,68.6,1.7014,1145.0,915.0,733.0,892.0,0.7162,1.0891
3853,0,evening,sunday,21.1,68.3,1.6914,1169.0,910.0,726.0,992.0,0.7693,1.0733
3854,0,evening,sunday,21.2,67.7,1.6848,1105.0,905.0,734.0,950.0,0.6367,1.0822
3855,0,evening,sunday,20.8,68.6,1.6719,1049.0,817.0,806.0,882.0,0.5571,1.0417
3856,0,night,sunday,20.8,68.1,1.6585,1069.0,844.0,767.0,883.0,0.5571,1.0486
3857,0,night,sunday,20.7,68.4,1.6507,1073.0,838.0,768.0,892.0,0.5571,1.0637
3858,0,night,monday,20.1,70.5,1.6384,1039.0,817.0,799.0,836.0,0.4863,1.0314
3859,0,night,monday,20.2,67.9,1.5901,1021.0,811.0,794.0,837.0,0.4598,1.0314
3860,0,night,monday,19.4,70.4,1.5663,825.0,536.0,1203.0,498.0,0.283,0.8941
3861,0,night,monday,17.9,77.7,1.5795,847.0,576.0,1139.0,507.0,0.2564,0.9071
3862,0,morning,monday,18.2,76.9,1.5945,903.0,679.0,956.0,660.0,0.3891,0.9511
3863,0,morning,monday,18.6,74.9,1.5918,1041.0,865.0,757.0,902.0,0.4686,1.0204
3864,0,morning,monday,19.6,70.3,1.5821,1314.0,1267.0,559.0,1240.0,0.5482,1.2965
3865,0,morning,monday,20.2,66.6,1.5567,1326.0,1416.0,499.0,1395.0,0.6013,1.3535
3866,0,morning,monday,19.7,68.9,1.5638,1464.0,1444.0,475.0,1625.0,0.7516,1.407
3867,0,morning,monday,19.2,73.4,1.6192,1313.0,1213.0,564.0,1359.0,0.7781,1.2285
3868,0,morning,monday,20.0,69.6,1.607,1202.0,1058.0,647.0,1152.0,0.7251,1.1145
3869,0,morning,monday,21.1,64.0,1.5795,1225.0,1155.0,607.0,1159.0,0.8047,1.1935
3870,0,afternoon,monday,20.2,67.4,1.5832,1257.0,1248.0,557.0,1179.0,0.7693,1.2614
3871,0,afternoon,monday,20.2,68.9,1.6074,1271.0,1217.0,566.0,1227.0,0.7958,1.2429
3872,0,afternoon,monday,21.9,57.6,1.4942,1179.0,1120.0,634.0,1119.0,0.8577,1.1447
3873,0,afternoon,monday,23.2,52.0,1.4642,1278.0,1248.0,574.0,1243.0,0.8754,1.2457
3874,0,afternoon,monday,21.7,59.1,1.5115,1435.0,1429.0,499.0,1449.0,0.9638,1.4228
3875,0,evening,monday,20.8,61.4,1.4898,1326.0,1356.0,525.0,1405.0,0.84,1.35
3876,0,evening,monday,19.9,64.2,1.4711,1324.0,1335.0,537.0,1444.0,0.7074,1.3184
3877,0,evening,monday,19.7,65.1,1.4769,1206.0,1185.0,592.0,1386.0,0.672,1.2024
3878,0,evening,monday,20.0,63.3,1.4672,1052.0,987.0,700.0,1102.0,0.5482,1.0685
3879,0,night,monday,19.0,66.1,1.4415,1057.0,934.0,743.0,1041.0,0.504,1.0472
3880,0,night,monday,18.8,60.9,1.3032,952.0,833.0,846.0,881.0,0.504,0.9483
3881,0,night,tuesday,18.9,60.7,1.311,911.0,769.0,919.0,791.0,0.4775,0.9202
3882,0,night,tuesday,18.1,65.2,1.343,898.0,742.0,915.0,796.0,0.4421,0.9236
3883,0,night,tuesday,18.3,65.1,1.3529,809.0,593.0,1134.0,647.0,0.3891,0.8769
3884,0,night,tuesday,17.8,67.5,1.3674,814.0,666.0,1029.0,719.0,0.3006,0.9002
3885,0,morning,tuesday,16.9,66.7,1.2772,857.0,705.0,982.0,733.0,0.3891,0.9009
3886,0,morning,tuesday,17.8,60.6,1.2276,935.0,810.0,881.0,835.0,0.6543,0.9311
3887,0,morning,tuesday,17.6,60.8,1.2151,1159.0,1110.0,671.0,1094.0,0.8931,1.133
3888,0,morning,tuesday,17.9,57.8,1.1751,1102.0,1141.0,648.0,1114.0,0.9108,1.0946
3889,0,morning,wednesday,15.4,53.2,0.9246,896.0,809.0,882.0,788.0,0.6897,0.8632
3890,0,morning,wednesday,16.5,49.9,0.9289,882.0,776.0,932.0,760.0,0.6367,0.8391
3891,0,afternoon,wednesday,24.8,57.7,1.7765,1597.0,1573.0,424.0,1956.0,1.4767,1.5842
3892,0,afternoon,wednesday,24.6,58.9,1.8005,1884.0,1846.0,348.0,2203.0,1.7154,1.782
3893,0,evening,wednesday,23.9,61.8,1.8088,1835.0,1770.0,358.0,2073.0,1.5209,1.6989
3894,0,evening,wednesday,23.0,65.9,1.8319,1759.0,1684.0,373.0,1923.0,1.1849,1.6329
3895,0,evening,wednesday,22.4,67.7,1.8161,1666.0,1553.0,409.0,1780.0,1.1495,1.4901
3896,0,evening,wednesday,22.0,69.2,1.8061,1506.0,1360.0,458.0,1609.0,0.9992,1.3349
3897,0,night,wednesday,21.8,69.6,1.79,1378.0,1229.0,511.0,1466.0,0.8754,1.2498
3898,0,night,wednesday,21.9,68.3,1.7699,1448.0,1283.0,496.0,1504.0,0.9638,1.2889
3899,0,night,thursday,21.7,69.7,1.7872,1481.0,1359.0,467.0,1518.0,0.9285,1.3438
3900,0,night,thursday,21.3,70.3,1.7574,1289.0,1161.0,552.0,1289.0,0.8047,1.212
3901,0,night,thursday,20.8,71.7,1.7415,1109.0,951.0,664.0,1076.0,0.6809,1.0781
3902,0,night,thursday,21.4,69.3,1.7515,1015.0,839.0,754.0,970.0,0.5217,1.0115
3903,0,morning,thursday,21.3,69.5,1.7447,966.0,771.0,830.0,900.0,0.5305,0.9751
3904,0,morning,thursday,21.5,67.5,1.708,1088.0,932.0,706.0,1034.0,0.6367,1.0747
3905,0,morning,thursday,21.9,64.8,1.683,1303.0,1198.0,578.0,1235.0,0.7339,1.2299
3906,0,morning,thursday,22.6,61.4,1.6645,1440.0,1412.0,494.0,1455.0,0.9196,1.3844
3907,0,morning,thursday,22.6,61.5,1.6636,1392.0,1313.0,517.0,1478.0,1.0522,1.2814
3908,0,morning,thursday,25.5,52.3,1.6796,1248.0,1167.0,572.0,1393.0,0.9285,1.1701
3909,0,morning,thursday,27.0,47.6,1.67,1197.0,1058.0,634.0,1237.0,0.8047,1.1166
3910,0,morning,thursday,25.2,53.3,1.6834,1357.0,1230.0,542.0,1373.0,0.9108,1.2594
3911,0,afternoon,thursday,27.2,48.5,1.7172,1261.0,1148.0,585.0,1287.0,0.9815,1.19
3912,0,afternoon,thursday,26.9,50.0,1.7507,1382.0,1200.0,539.0,1413.0,0.8931,1.2408
3913,0,afternoon,thursday,26.5,52.2,1.7769,1400.0,1230.0,519.0,1483.0,0.9019,1.28
3914,0,afternoon,thursday,27.0,51.0,1.7936,1443.0,1322.0,488.0,1539.0,0.8931,1.3274
3915,0,evening,thursday,25.9,55.8,1.8347,1630.0,1520.0,427.0,1691.0,1.0434,1.4874
3916,0,evening,thursday,25.1,59.4,1.8632,1720.0,1661.0,382.0,1846.0,1.0611,1.6501
3917,0,evening,thursday,24.7,58.7,1.8001,1600.0,1492.0,432.0,1665.0,0.9461,1.4832
3918,0,evening,thursday,23.6,62.2,1.7863,1525.0,1427.0,450.0,1577.0,0.9196,1.4317
3919,0,night,thursday,22.4,67.1,1.794,1544.0,1409.0,448.0,1603.0,0.8047,1.4063
3920,0,night,thursday,21.6,69.2,1.763,1455.0,1357.0,466.0,1530.0,0.8047,1.3487
3921,0,night,friday,21.3,68.5,1.7164,1203.0,1090.0,593.0,1205.0,0.6543,1.1365
3922,0,night,friday,21.2,68.6,1.7046,1038.0,895.0,714.0,999.0,0.5571,1.0122
3923,0,night,friday,20.3,70.6,1.6659,975.0,807.0,788.0,904.0,0.504,0.9772
3924,0,night,friday,19.6,71.3,1.612,930.0,741.0,849.0,843.0,0.4244,0.9559
3925,0,morning,friday,18.7,74.4,1.5861,960.0,804.0,802.0,886.0,0.4333,0.9854
3926,0,morning,friday,19.8,69.2,1.5808,982.0,834.0,770.0,911.0,0.4863,0.9854
3927,0,morning,friday,19.8,69.4,1.5859,1359.0,1282.0,541.0,1319.0,0.6897,1.3129
3928,0,morning,friday,20.4,66.7,1.5781,1500.0,1503.0,437.0,1927.0,0.8047,1.4819
3929,0,morning,friday,22.3,60.6,1.6069,1315.0,1261.0,535.0,1554.0,0.7781,1.2566
3930,0,morning,friday,22.6,59.9,1.6246,1307.0,1248.0,525.0,1565.0,0.7339,1.2271
3931,0,morning,friday,24.5,54.5,1.6514,1235.0,1125.0,574.0,1462.0,0.7162,1.1701
3932,0,morning,friday,24.4,55.4,1.6712,1310.0,1194.0,538.0,1487.0,0.7339,1.223
3933,0,afternoon,friday,26.0,51.9,1.7148,1459.0,1375.0,467.0,1690.0,0.9815,1.3782
3934,0,afternoon,friday,26.8,49.1,1.7101,1461.0,1358.0,474.0,1603.0,0.9904,1.396
3935,0,afternoon,friday,26.4,49.8,1.6928,1476.0,1352.0,474.0,1568.0,0.9904,1.3706
3936,0,afternoon,friday,26.9,48.6,1.7017,1612.0,1496.0,429.0,1743.0,1.2114,1.4606
3937,0,afternoon,friday,26.2,48.9,1.634,1654.0,1546.0,435.0,2007.0,1.344,1.4942
3938,0,evening,friday,24.3,54.3,1.6276,1808.0,1771.0,373.0,2235.0,1.4413,1.7071
3939,0,evening,friday,23.3,58.1,1.6457,1681.0,1666.0,397.0,1998.0,1.1937,1.6062
3940,0,evening,friday,22.3,62.5,1.6616,1494.0,1443.0,454.0,1795.0,1.0522,1.3871
3941,0,evening,friday,21.3,66.1,1.6556,1251.0,1107.0,579.0,1407.0,0.8047,1.1378
3942,0,night,friday,21.2,65.7,1.6319,1132.0,965.0,669.0,1211.0,0.6543,1.0314
3943,0,night,friday,20.3,68.1,1.6009,1158.0,970.0,664.0,1202.0,0.6455,1.0362
3944,0,night,saturday,20.4,66.7,1.583,1146.0,983.0,673.0,1136.0,0.6278,1.0424
3945,0,night,saturday,19.9,67.5,1.5544,993.0,813.0,792.0,946.0,0.504,0.9703
3946,0,night,saturday,19.1,70.0,1.5331,989.0,814.0,800.0,915.0,0.451,0.9737
3947,0,night,saturday,19.6,66.9,1.5125,910.0,712.0,872.0,836.0,0.3714,0.9208
3948,0,morning,saturday,18.1,72.1,1.4834,925.0,742.0,876.0,842.0,0.3802,0.9483
3949,0,morning,saturday,18.1,72.3,1.4927,1039.0,882.0,724.0,1002.0,0.4598,1.0115
3950,0,morning,saturday,17.6,74.8,1.491,1208.0,1104.0,598.0,1165.0,0.5748,1.1667
3951,0,morning,saturday,18.2,72.8,1.5048,1268.0,1179.0,545.0,1294.0,0.6101,1.2038
3952,0,morning,saturday,20.2,65.8,1.5374,1353.0,1265.0,507.0,1475.0,0.8047,1.2587
3953,0,morning,saturday,21.6,61.4,1.5696,1317.0,1171.0,542.0,1436.0,0.8135,1.1859
3954,0,morning,saturday,23.3,57.5,1.6169,1356.0,1187.0,534.0,1465.0,0.9019,1.1935
3955,0,morning,saturday,25.0,52.4,1.6356,1414.0,1279.0,504.0,1583.0,1.0434,1.2731
3956,0,afternoon,saturday,25.4,50.8,1.6275,1326.0,1206.0,533.0,1432.0,0.9815,1.2257
3957,0,afternoon,saturday,26.1,47.1,1.5724,1211.0,1067.0,609.0,1270.0,0.8931,1.1042
3958,0,afternoon,saturday,27.0,44.2,1.549,1324.0,1173.0,564.0,1354.0,1.0522,1.201
3959,0,afternoon,saturday,27.2,43.0,1.5246,1324.0,1181.0,565.0,1318.0,1.0169,1.1996
3960,0,afternoon,saturday,25.6,48.3,1.5641,1361.0,1189.0,549.0,1351.0,1.0611,1.2196
3961,0,evening,saturday,23.3,57.9,1.6376,1475.0,1324.0,490.0,1530.0,1.0169,1.3219
3962,0,evening,saturday,22.2,63.6,1.6763,1537.0,1381.0,469.0,1615.0,1.0434,1.3844
3963,0,evening,saturday,21.6,67.7,1.7228,1413.0,1231.0,520.0,1415.0,1.0346,1.2724
3964,0,evening,saturday,21.0,69.3,1.7058,1229.0,1055.0,607.0,1219.0,0.8489,1.1454
3965,0,night,saturday,20.3,70.5,1.6599,1297.0,1136.0,567.0,1307.0,0.787,1.1845
3966,0,night,saturday,20.0,69.5,1.6109,1302.0,1088.0,594.0,1297.0,0.7428,1.1255
3967,0,night,sunday,19.7,70.1,1.5891,1347.0,1165.0,573.0,1321.0,0.8577,1.1955
3968,0,night,sunday,19.5,70.7,1.5851,1165.0,1042.0,631.0,1133.0,0.6013,1.1131
3969,0,night,sunday,19.4,71.4,1.5959,1155.0,1012.0,633.0,1124.0,0.5836,1.0829
3970,0,night,sunday,18.7,73.8,1.5704,1035.0,855.0,731.0,952.0,0.451,1.0074
3971,0,morning,sunday,18.0,75.4,1.5441,1057.0,925.0,684.0,972.0,0.4244,1.0321
3972,0,morning,sunday,17.3,78.4,1.532,1029.0,880.0,709.0,965.0,0.4156,0.9964
3973,0,morning,sunday,17.5,76.6,1.5174,1037.0,902.0,704.0,984.0,0.4244,1.017
3974,0,morning,sunday,20.0,66.7,1.5401,920.0,755.0,853.0,880.0,0.3979,0.9332
3975,0,morning,sunday,19.1,70.0,1.5366,1080.0,891.0,732.0,1001.0,0.5217,1.0142
3976,0,morning,sunday,21.4,61.7,1.5547,1152.0,966.0,661.0,1137.0,0.7428,1.0589
3977,0,morning,sunday,24.6,50.4,1.5363,1085.0,918.0,721.0,1023.0,0.6367,1.0074
3978,0,morning,sunday,25.0,49.1,1.5295,1071.0,882.0,745.0,962.0,0.6013,0.9827
3979,0,afternoon,sunday,25.3,46.7,1.4874,1000.0,807.0,811.0,825.0,0.4598,0.9449
3980,0,afternoon,sunday,24.8,47.9,1.4819,1058.0,875.0,756.0,877.0,0.619,0.9758
3981,0,afternoon,sunday,25.3,48.0,1.5249,1184.0,983.0,667.0,1046.0,0.7958,1.0554
3982,0,afternoon,sunday,26.5,44.9,1.5278,1189.0,965.0,670.0,1060.0,0.7693,1.0527
3983,0,afternoon,sunday,25.0,50.1,1.563,1277.0,1043.0,614.0,1155.0,0.8754,1.12
3984,0,evening,sunday,22.9,57.6,1.5885,1482.0,1305.0,503.0,1464.0,1.1318,1.2869
3985,0,evening,sunday,21.7,62.9,1.6117,1555.0,1410.0,464.0,2185.0,1.123,1.3535
3986,0,evening,sunday,21.8,63.0,1.619,1324.0,1168.0,568.0,1959.0,0.8754,1.1784
3987,0,evening,sunday,21.2,63.4,1.5748,1015.0,869.0,747.0,1375.0,0.6367,0.9881
3988,0,night,sunday,20.2,65.8,1.535,1010.0,860.0,768.0,1212.0,0.5482,0.9957
3989,0,night,sunday,18.4,71.5,1.5038,1081.0,938.0,697.0,1273.0,0.5482,1.0417
3990,0,night,monday,17.9,72.4,1.4758,1071.0,936.0,695.0,1249.0,0.5571,1.041
3991,0,night,monday,16.9,75.4,1.4393,1014.0,864.0,745.0,1097.0,0.4952,1.0122
3992,0,night,monday,16.5,75.5,1.4056,891.0,735.0,878.0,933.0,0.3891,0.9291
3993,0,night,monday,15.5,78.6,1.37,882.0,729.0,875.0,870.0,0.3272,0.9057
3994,0,morning,monday,16.2,76.9,1.4029,940.0,806.0,800.0,1013.0,0.4244,0.9559
3995,0,morning,monday,15.8,79.6,1.417,1020.0,866.0,749.0,1087.0,0.5217,0.9888
3996,0,morning,monday,16.0,76.3,1.3772,1316.0,1253.0,527.0,1566.0,0.6809,1.2223
3997,0,morning,monday,16.3,74.3,1.3644,1423.0,1429.0,467.0,1631.0,0.7781,1.372
3998,0,morning,monday,18.7,66.3,1.414,1314.0,1262.0,531.0,1564.0,0.9815,1.2045
3999,0,morning,monday,20.5,60.2,1.4346,1317.0,1283.0,518.0,1601.0,1.008,1.2443
4000,0,morning,monday,19.3,66.2,1.4706,1305.0,1245.0,524.0,1539.0,0.955,1.1962
4001,0,morning,monday,20.0,63.9,1.4805,1351.0,1298.0,498.0,1577.0,0.9815,1.2505
4002,0,afternoon,monday,21.4,59.4,1.4928,1438.0,1425.0,451.0,1732.0,1.1141,1.3535
4003,0,afternoon,monday,21.5,60.9,1.5398,1454.0,1380.0,457.0,1672.0,1.0346,1.337
4004,0,afternoon,monday,21.6,60.9,1.5551,1512.0,1441.0,432.0,1744.0,1.0522,1.3967
4005,0,afternoon,monday,21.6,62.0,1.5784,1584.0,1597.0,392.0,1845.0,1.1053,1.4942
4006,0,afternoon,monday,21.7,61.9,1.592,1816.0,1897.0,330.0,2164.0,1.3971,1.8135
4007,0,evening,monday,21.0,64.9,1.5987,1824.0,1862.0,340.0,2106.0,1.3175,1.7627
4008,0,evening,monday,20.0,68.6,1.5882,1744.0,1793.0,352.0,2007.0,1.2026,1.6954
4009,0,evening,monday,19.3,71.4,1.5805,1588.0,1610.0,400.0,1791.0,0.9904,1.5313
4010,0,evening,monday,18.5,73.4,1.5461,1319.0,1273.0,511.0,1444.0,0.7693,1.2402
4011,0,night,monday,17.7,75.6,1.5226,1313.0,1285.0,505.0,1373.0,0.7251,1.2381
4012,0,night,monday,18.5,70.4,1.487,1073.0,1005.0,661.0,1110.0,0.5924,1.0218
4013,0,night,tuesday,17.0,76.1,1.4582,1119.0,1056.0,624.0,1099.0,0.6013,1.0726
4014,0,night,tuesday,16.8,74.9,1.4258,989.0,900.0,737.0,968.0,0.5305,0.9621
4015,0,night,tuesday,15.5,78.5,1.3782,912.0,788.0,822.0,847.0,0.4244,0.914
4016,0,night,tuesday,15.0,77.9,1.3197,851.0,726.0,897.0,799.0,0.3714,0.8769
4017,0,morning,tuesday,14.8,79.4,1.3312,902.0,809.0,835.0,834.0,0.4068,0.9305
4018,0,morning,tuesday,15.7,77.0,1.3591,981.0,923.0,730.0,956.0,0.4775,0.9785
4019,0,morning,tuesday,16.2,75.9,1.3872,1267.0,1260.0,572.0,1259.0,0.7251,1.2196
4020,0,morning,tuesday,16.3,75.9,1.3991,1392.0,1429.0,469.0,1494.0,0.8223,1.3665
